SUBNATIO,SCHOOLID,CNT,COUNTRY,OECD,SC01Q01,SC01Q02,SC02Q01,SC03Q01,SC03Q02,SC03Q03,SC03Q04,SC04Q01,SC04Q02,SC04Q03,SC04Q04,SC04Q05,SC04Q06,SC04Q07,SC04Q08,SC04Q09,SC04Q10,SC04Q11,SC04Q12,SC04Q13,SC04Q14,SC05Q01,SC05Q02,SC06Q01,SC07Q01,SC08Q01,SC08Q02,SC09Q11,SC09Q12,SC09Q21,SC09Q22,SC09Q31,SC09Q32,SC10Q01,SC11QA1,SC11QA2,SC11QA3,SC11QA4,SC11QB1,SC11QB2,SC11QB3,SC11QB4,SC11QC1,SC11QC2,SC11QC3,SC11QC4,SC11QD1,SC11QD2,SC11QD3,SC11QD4,SC11QE1,SC11QE2,SC11QE3,SC11QE4,SC11QF1,SC11QF2,SC11QF3,SC11QF4,SC11QG1,SC11QG2,SC11QG3,SC11QG4,SC11QH1,SC11QH2,SC11QH3,SC11QH4,SC11QI1,SC11QI2,SC11QI3,SC11QI4,SC11QJ1,SC11QJ2,SC11QJ3,SC11QJ4,SC11QK1,SC11QK2,SC11QK3,SC11QK4,SC11QL1,SC11QL2,SC11QL3,SC11QL4,SC12QA1,SC12QA2,SC12QA3,SC12QA4,SC12QB1,SC12QB2,SC12QB3,SC12QB4,SC12QC1,SC12QC2,SC12QC3,SC12QC4,SC12QD1,SC12QD2,SC12QD3,SC12QD4,SC12QE1,SC12QE2,SC12QE3,SC12QE4,SC12QF1,SC12QF2,SC12QF3,SC12QF4,SC13Q01,SC13Q02,SC13Q03,SC14Q01,SC14Q02,SC14Q03,SC14Q04,SC14Q05,SC14Q06,SC14Q07,SC14Q08,SC14Q09,SC14Q10,SC14Q11,SC14Q12,SC14Q13,SC15Q01,SC15Q02,SC15Q03,SC16Q01,SC17Q01,SC17Q02,SC17Q03,SC17Q04,SC17Q05,SC18Q01,SC19Q01,SC19Q02,SC19Q03,SC19Q04,SC19Q05,SC19Q06,SC20Q01,SC20Q02,SC20Q03,SC20Q04,SC20Q05,SC21Q01,SC21Q02,SC21Q03,SC21Q04,SC22Q01,SC22Q02,SC22Q03,SC22Q04,SC22Q05,SC23Q01,SC23Q02,SC23Q03,SC24Q01,SC25Q01,SC26Q01,SC27Q01,SC28Q01,SC29Q01,ABGROUP,CLSIZE,COMPWEB,IRATCOMP,PCGIRLS,PROPCERT,PROPQUAL,RATCOMP,SCHLTYPE,SCHSIZE,SELSCH,STRATIO,RESPRES,RESPCURR,ENVLEARN,SCIPROM,SCMATEDU,TCSHORT,W_FSCHWT,STRATUM,VER_SCH
27600,00028,DEU,276,1,  785,  847,1,  100.00,     .00,     .00,     .00,2,2,2,2,2,2,2,2,2,1,1,1,1,2,   10.00,    8.00, 5,3,3,3,  64,  25,  64,  25,  57,  22,2,1,2,1,2,1,2,1,2,2,2,2,1,2,2,2,1,2,1,2,2,1,1,2,2,1,2,2,2,1,2,2,1,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,  410,  362,  410,1,1,1,2,9,1,1,1,1,1,1,1,1,2,2,2,3,2,2,2,2,1,1,2,1,3,4,3,4,2,2,2,2,1,2,1,1,1,1,1,2,2,2,3,3,3,2,3,2,3,2,1,1,33,   1.000,    .222,    .519,   1.000,    .889,    .251,3,    1632,4,  21.333,   -.561,   -.769,  -.7088, -1.0674,  2.1351,  -.2490, 133.2538,27697,P2006-04DEC07
27600,00029,DEU,276,1,  264,  349,1,  100.00,     .00,     .00,     .00,2,2,2,2,2,2,1,1,1,1,1,1,1,2,    6.00,    4.00, 4,5,3,3,  29,  14,  29,  14,9999,9999,2,2,2,1,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,1,1,1,2,1,2,1,1,1,2,2,1,2,1,1,2,1,1,1,2,2,2,1,2,2,1,1,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,   25,   20,   25,2,1,1,4,4,4,4,1,4,1,3,1,2,1,2,2,2,2,2,2,2,2,1,1,3,2,4,2,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,3,2,3,2,1,28,   1.000,    .033,    .569,   1.000,9999.000,    .041,3,     613,3,  17.028,  -1.017,   -.769,  1.3899,   .7597,  -.3850,   .7142,  60.5124,27697,P2006-04DEC07
27600,00030,DEU,276,1,  379,  360,1,  100.00, 9999.00, 9999.00, 9999.00,2,2,2,2,1,1,1,1,1,1,2,2,2,2,    4.00, 9999.00, 4,3,3,3,  27,  19,  27,  19,9998,  19,3,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,1,2,1,2,2,1,1,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,   27,   22,   21,4,3,1,1,1,1,1,2,1,1,1,2,2,1,2,2,3,2,2,1,2,1,2,2,2,2,4,4,3,2,2,2,2,1,2,1,1,1,1,1,2,2,2,2,2,2,3,3,2,3,3,2,1,28,    .778,    .030,    .487,   1.000,9999.000,    .037,3,     739,3,  20.247,   -.865,    .713,  -.7088, -1.0674,   .6851,   .9414,  31.9140,27697,P2006-04DEC07
27600,00031,DEU,276,1, 9997, 9997,7, 9997.00, 9997.00, 9997.00, 9997.00,7,7,7,7,7,7,7,7,7,7,7,7,7,7, 9997.00, 9997.00,97,7,7,7,9997,9997,9997,9997,9997,9997,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7, 9997, 9997, 9997,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,97,9997.000,9997.000,9997.000,9997.000,9997.000,9997.000,7,   99997,7,9997.000, 997.000, 997.000,997.0000,997.0000,997.0000,997.0000,  69.3650,27697,P2006-04DEC07
27600,00032,DEU,276,1,  313,  268,1,   98.00,     .00,    2.00,     .00,2,2,2,2,1,1,1,1,1,1,2,2,2,2,    1.00,  996.00, 3,1,3,3,  22,  22,  19,9998,9999,9999,3,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,1,1,2,1,1,1,2,1,1,2,2,2,1,2,1,1,2,1,2,1,1,2,2,1,1,2,1,1,1,2,2,1,2,1,1,2,1,1,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,   55,   50,   50,4,3,2,4,4,3,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,4,4,3,3,1,1,2,2,1,2,1,1,1,1,1,1,1,1,2,3,3,3,3,2,2,3,9,1,23,    .909,    .086,    .461,    .576,9999.000,    .095,3,     581,2,  17.606,   -.258,   -.769,  1.3899,   .2108,  -.5332,  1.9348,  65.7530,27697,P2006-04DEC07
27600,00033,DEU,276,1,  438,  365,1,  100.00, 9999.00, 9999.00, 9999.00,2,2,2,2,1,1,1,1,1,1,2,2,2,2,    2.00, 9999.00, 4,3,3,3,  31,  10,  31,   9,9999,9999,1,1,2,1,2,1,2,1,2,2,2,1,1,2,2,1,1,2,1,2,2,2,1,2,2,1,2,2,2,1,2,2,1,1,2,2,2,1,1,2,2,1,1,2,2,1,2,2,2,1,2,1,1,2,1,1,2,2,2,2,2,2,1,1,1,2,2,1,1,2,2,2,2,   90,   77,   77,1,2,2,1,4,4,1,1,1,1,1,1,1,1,2,2,3,2,2,2,2,2,2,3,4,3,4,4,3,1,2,2,2,1,9,1,1,2,1,1,1,2,2,2,2,2,3,2,2,1,5,1,1,28,    .856,    .096,    .455,    .986,9999.000,    .112,3,     803,2,  22.306,   -.713,   -.121,  -.1756,  -.3330,  2.1351,   .1660,  30.1286,27697,P2006-04DEC07
27600,00034,DEU,276,1,   27,  182,2,   80.00,   15.00, 9999.00,    5.00,2,2,2,2,2,2,2,2,2,1,1,1,2,2,    1.00,     .00, 5,2,3,3,   3,  21,   3,  18,   0,   3,1,1,1,2,1,1,1,2,1,2,1,2,2,2,1,2,2,2,1,2,2,1,2,2,2,1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,2,2,2,2,1,1,1,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,   20,   15,   18,1,1,1,1,1,1,1,3,2,2,2,2,2,1,2,1,3,1,2,2,1,1,2,3,3,3,3,1,3,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,3,2,1,3,5,2,1,33,    .900,    .072,    .871,    .889,    .111,    .096,2,     209,2,  15.481,   -.561,   -.399, -1.3031, -2.2697,  -.0778, -1.0568, 195.9187,27697,P2006-04DEC07
27600,00035,DEU,276,1,  424,  544,1,  100.00,     .00,     .00,     .00,2,2,2,2,1,1,1,1,1,1,1,1,1,2,    4.00,    2.00, 4,3,3,3,  41,  34,  41,  34,  41,  34,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,1,2,1,2,2,1,1,2,2,1,2,2,2,1,1,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,   50,   45,   45,1,1,1,2,1,1,3,2,1,1,2,2,1,1,2,2,3,2,2,2,2,2,1,3,2,2,4,3,3,1,2,1,2,1,2,1,1,1,1,1,1,2,2,2,2,3,3,1,2,2,3,1,1,28,    .900,    .046,    .562,   1.000,   1.000,    .052,3,     968,3,  16.690,   -.865,   1.269,  -.1756,   .2108,   .2629,  -.2490,  28.7184,27697,P2006-04DEC07
27600,00036,DEU,276,1,  432,  388,1,  100.00,     .00,     .00,     .00,2,2,2,2,1,1,1,1,1,1,2,2,2,2,    3.00,  996.00, 4,3,3,3,  29,  19,  29,  19,  28,  19,2,1,2,1,2,2,2,1,2,2,2,2,1,2,2,2,1,2,1,2,2,1,1,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,   53,   46,   46,1,1,1,1,9,1,1,1,1,1,1,1,1,1,2,2,3,2,2,2,2,2,1,2,3,4,2,9,4,2,2,2,2,1,2,1,2,1,1,2,1,2,2,3,2,2,3,3,1,2,3,2,1,28,    .868,    .056,    .473,   1.000,    .974,    .065,3,     820,2,  21.299,   -.713,   -.677,  -.7088, -1.0674,  2.1351, -1.0568,  25.6414,27697,P2006-04DEC07
27600,00037,DEU,276,1, 9997, 9997,7, 9997.00, 9997.00, 9997.00, 9997.00,7,7,7,7,7,7,7,7,7,7,7,7,7,7, 9997.00, 9997.00,97,7,7,7,9997,9997,9997,9997,9997,9997,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7, 9997, 9997, 9997,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,97,9997.000,9997.000,9997.000,9997.000,9997.000,9997.000,7,   99997,7,9997.000, 997.000, 997.000,997.0000,997.0000,997.0000,997.0000, 195.9187,27697,P2006-04DEC07
27600,00038,DEU,276,1,  175,  174,1,  100.00,     .00,     .00,     .00,2,2,2,2,1,1,1,1,1,1,2,2,2,2,    5.00,  996.00, 4,3,3,3,  11,  10,  11,  10,  11,  10,1,1,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,1,2,2,1,1,2,2,1,2,2,2,1,1,2,1,1,1,2,2,1,1,2,2,1,2,2,2,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,   20,   19,   19,2,2,1,3,4,4,2,1,2,2,3,3,3,1,1,1,2,2,2,2,2,2,1,1,3,2,3,2,2,2,2,1,2,1,2,1,1,1,1,2,1,2,2,3,1,3,3,2,1,3,3,2,1,28,    .950,    .054,    .499,   1.000,   1.000,    .057,3,     349,3,  21.813,    .197,   -.121,  -.7088,  -.3330,  -.3850,   .7142,  73.0235,27697,P2006-04DEC07
27600,00039,DEU,276,1,  201,  173,1,  100.00,     .00,     .00,     .00,1,1,1,1,1,1,1,1,1,2,2,2,2,2,    1.00,  996.00, 3,2,3,3,  16,   8,  16,   8,9999,9999,1,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,1,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,   19,   15,   18,4,2,1,2,1,3,1,3,1,1,2,3,1,2,2,2,2,2,1,1,2,1,1,1,4,4,4,4,3,2,2,2,2,2,9,1,1,1,1,1,1,2,2,3,3,3,3,2,2,2,3,1,1,23,    .947,    .040,    .463,   1.000,9999.000,    .051,3,     374,1,  18.700,  -1.017,   -.399,  -.1756, -2.2697,   .2629,   .9414, 174.0000,27697,P2006-04DEC07
27600,00040,DEU,276,1,  299,  387,1,   92.00,     .00,    8.00,     .00,2,2,2,2,2,2,1,1,1,1,1,1,1,2,     .00,    1.00, 4,3,9,9,  34,  16,9998,9998,  34,  16,3,1,2,1,2,1,2,1,2,2,2,1,1,2,2,1,1,2,1,2,2,1,1,2,2,1,1,2,2,1,1,2,2,1,2,2,2,1,2,2,2,1,2,2,1,1,2,2,2,1,2,1,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,   60,   40,   50,1,1,1,1,9,9,1,1,1,1,1,1,1,1,1,2,3,2,1,1,9,1,2,4,1,1,9,3,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,3,2,2,2,3,1,9,28,    .833,    .058,    .564,9999.000,   1.000,    .087,3,     686,4,  16.333,   -.561,   -.121,  1.3899,  1.6397,  2.1351, -1.0568,  29.7942,27697,P2006-04DEC07
27600,00041,DEU,276,1,  298,  309,1,   99.00,     .00,    1.00,     .00,2,2,2,2,1,1,1,1,1,1,2,2,2,2,    3.00,  996.00, 4,3,3,3,  19,  23,  19,  23,  18,  23,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,1,2,2,1,1,2,2,1,1,2,2,1,1,2,2,1,2,2,2,1,2,2,2,1,2,2,1,1,2,2,2,1,2,1,2,2,1,2,2,2,1,2,2,2,1,1,1,2,2,2,2,2,2,1,2,   42,   40,   42,3,2,1,2,4,4,4,2,2,2,2,4,3,2,2,2,2,2,2,2,2,1,1,2,3,3,3,3,4,1,2,2,2,1,2,1,1,1,1,2,1,1,2,3,3,3,3,3,3,3,3,2,1,28,   1.000,    .066,    .509,   1.000,    .967,    .069,3,     607,2,  19.902,   -.986,   -.121,  -.1756,  -.3330,  -.8292,   .7142,  42.6511,27697,P2006-04DEC07
27600,00042,DEU,276,1,  586,  606,1,   99.00,     .00,    1.00,     .00,2,2,2,2,1,1,1,1,1,1,1,1,1,2,    7.00,    6.00, 4,3,3,3,  46,  39,9999,9999,9999,9999,1,1,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,1,2,2,1,2,2,2,1,2,2,2,1,2,2,1,1,2,2,2,1,1,2,1,2,2,2,1,1,2,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,   55,   45,   43,2,3,2,2,3,3,2,1,1,1,1,1,1,1,2,2,3,2,2,2,2,1,1,1,4,4,4,2,2,2,2,1,1,1,2,1,1,1,1,1,2,1,2,2,2,3,2,2,1,2,3,1,1,28,    .782,    .038,    .508,9999.000,9999.000,    .046,3,    1192,1,  18.198,   -.895,   -.955,  -.1756,   .2108,  1.3585,   .9414,  30.5788,27697,P2006-04DEC07
27600,00043,DEU,276,1,  314,  279,1,  100.00, 9999.00, 9999.00, 9999.00,1,1,1,1,1,1,1,1,1,1,2,2,2,2,    2.00,     .00, 4,3,3,2,  23,  13,  23,  13,9999,9999,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,1,2,1,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,   60,   60,   60,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,2,3,1,3,3,4,4,4,2,2,2,2,1,2,1,1,1,1,1,1,2,2,3,1,3,2,2,1,2,2,2,2,28,   1.000,    .101,    .470,   1.000,9999.000,    .101,3,     593,2,  20.102,   -.865,   -.399,  -.1756, -1.0674,  2.1351, -1.0568,  63.4061,27697,P2006-04DEC07
27600,00044,DEU,276,1,  525,  185,1,  100.00,     .00,     .00,     .00,2,2,2,2,2,2,2,2,2,1,1,1,1,2,  996.00,    1.00, 3,3,3,9,  22,   4,  22,   4,  13,   3,3,1,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,1,1,2,2,1,2,2,2,1,1,2,2,1,1,2,2,1,2,1,2,1,1,2,2,2,2,2,1,1,2,2,2,1,2,1,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,   63,   53,   59,2,1,4,2,2,3,1,1,2,2,3,2,2,2,2,2,2,2,1,1,2,2,3,3,4,4,4,4,4,2,2,2,2,1,2,1,2,1,2,1,2,2,2,3,2,3,3,3,3,3,5,1,1,23,    .937,    .075,    .261,   1.000,    .604,    .089,3,     710,1,  29.583,   -.804,   -.399, -1.3031, -1.0674,   .0867,   .9414,  79.1195,27697,P2006-04DEC07
27600,00045,DEU,276,1,  412,  469,1,   99.00, 9999.00, 9999.00,    1.00,2,2,2,2,1,1,1,1,1,1,1,1,1,2,    1.00,    1.00, 4,2,3,3,  40,  22,  40,  22,  40,  22,2,1,2,1,2,2,2,1,2,2,2,1,1,2,2,2,1,2,1,2,2,1,1,2,2,1,2,2,2,1,2,1,1,1,2,2,2,1,2,2,2,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,   50,   40,   45,3,2,1,3,2,3,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,1,1,3,1,1,3,3,4,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,1,7,1,28,    .900,    .045,    .532,   1.000,   1.000,    .057,3,     881,4,  17.275,   -.713,   -.584,  1.3899,   .7597,   .6851,   .9414,  43.0776,27697,P2006-04DEC07
27600,00046,DEU,276,1,  280,  324,1, 9998.00, 9998.00, 9998.00, 9998.00,2,2,2,2,1,1,1,1,1,1,1,1,1,2,    3.00,    1.00, 2,4,3,3,  39,  18,  39,  18,9999,9999,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,1,1,2,1,1,1,2,2,1,1,2,2,1,2,2,2,2,1,2,2,2,1,2,1,1,2,2,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,   40,   30,   35,1,1,1,1,2,3,3,1,3,2,3,2,3,2,1,2,2,2,2,2,2,1,1,4,1,1,3,2,4,1,1,1,1,1,2,1,1,2,1,1,2,1,2,2,2,3,3,2,1,3,3,1,1,18,    .875,    .050,    .536,   1.000,9999.000,    .066,3,     604,4,  12.583,  -1.038,   -.677,  -.1756,  1.6397,  -.5332, -1.0568,  57.4882,27697,P2006-04DEC07
27600,00047,DEU,276,1,  127,  120,1,   96.00,     .00,    1.00,    3.00,2,2,2,2,2,1,1,1,1,1,2,2,2,2,    6.00,  996.00, 3,2,2,2,  22,   3,   2,9999,  20,   3,1,2,2,1,1,2,2,1,1,2,2,2,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,1,1,2,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,1,2,2,1,2,2,2,1,1,1,2,2,1,2,2,2,1,1,   45,   40,   36,1,1,1,1,2,2,1,3,1,1,1,3,2,1,2,2,3,2,2,2,2,1,1,4,3,3,4,3,3,2,1,1,2,1,2,1,1,1,1,1,2,2,2,3,3,3,3,3,3,3,5,1,2,23,    .800,    .162,    .486,    .085,    .915,    .182,3,     247,2,  10.511,  -1.077,  -1.066,  -.7088,   .2108,   .2629, -1.0568,  63.1652,27697,P2006-04DEC07
27600,00048,DEU,276,1,  165,  125,1,  100.00,     .00,     .00,     .00,2,2,2,2,1,1,1,1,1,1,2,2,2,2,    2.00,  996.00, 4,4,9,2,  14,   7,9998,   7,  14,   7,1,1,1,1,2,1,2,1,2,2,2,1,1,2,2,2,1,2,1,2,2,1,1,2,2,1,2,2,1,1,2,2,2,1,2,2,2,1,1,2,1,1,2,2,1,1,2,2,2,1,2,1,1,2,1,1,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,   41,   35,   40,2,2,2,2,9,9,1,2,2,1,3,2,2,1,1,1,2,2,2,2,1,1,1,2,1,1,4,2,3,2,2,2,2,1,2,1,1,1,1,1,1,2,2,3,1,3,3,3,1,3,2,1,2,28,    .976,    .121,    .431,9999.000,   1.000,    .141,3,     290,4,  16.571,   -.561,   -.584,  -.1756, -1.0674,   .0867,   .7142,  82.8536,27697,P2006-04DEC07
27600,00049,DEU,276,1,  128,  113,1,  100.00, 9999.00, 9999.00, 9999.00,2,2,2,2,1,1,1,1,1,1,2,2,2,2,   10.00,  996.00, 4,1,3,2,   7,  16,   7,  16,9999,9999,2,2,2,1,1,2,2,1,1,2,2,2,1,2,2,2,1,1,1,2,2,1,1,2,2,1,2,1,2,1,2,1,1,1,1,1,2,1,1,2,1,1,2,2,1,1,2,1,2,1,2,1,1,2,1,1,1,2,2,2,2,2,1,1,1,2,1,1,2,2,2,2,2,   37,   31,   29,1,1,1,1,1,3,3,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,3,1,4,3,4,3,2,2,2,2,2,1,2,1,1,1,1,2,1,1,2,2,2,2,3,2,1,2,5,2,2,28,    .784,    .129,    .469,   1.000,9999.000,    .154,3,     241,2,  16.067,   -.895,   -.816,  -.1756, -1.0674,   .2629, -1.0568,  56.2187,27697,P2006-04DEC07
27600,00050,DEU,276,1,  228,  221,1,  100.00,     .00,     .00,     .00,2,2,2,2,1,1,1,1,1,1,2,2,2,2,    6.00,  996.00, 4,2,3,2,  26,   6,  26,   6,  23,   2,2,2,2,1,1,2,2,1,1,2,2,2,1,2,2,2,1,1,1,2,2,1,1,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,1,1,1,1,2,1,2,2,2,2,2,1,1,1,2,2,1,2,2,2,2,2,   75,   70,   70,2,2,2,9,1,9,9,2,1,1,3,3,3,2,2,2,2,2,2,9,1,2,1,2,1,1,4,3,3,2,2,2,2,1,2,1,1,1,1,1,1,2,2,3,3,3,3,1,2,3,8,2,2,28,    .933,    .156,    .492,   1.000,    .828,    .167,3,     449,4,  15.483,   -.895,    .713,  -.1756, -1.0674,  -.3141,   .8175,  52.5337,27697,P2006-04DEC07
27600,00051,DEU,276,1,  393,  609,1,   99.00,     .00,    1.00,     .00,2,2,2,2,1,1,1,1,1,1,1,1,1,2,    1.00,    1.00, 4,4,1,3,  37,   8,  37,9998,9999,9999,2,1,2,1,2,2,2,1,1,2,2,2,1,2,2,2,1,1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,1,1,1,2,2,1,2,2,2,1,1,1,1,1,2,2,2,1,1,1,1,2,1,2,1,2,1,2,2,1,1,1,1,2,1,2,1,2,2,2,1,   69,   55,   69,2,2,2,3,1,4,2,3,2,3,2,4,2,2,2,2,2,1,2,2,2,1,1,3,4,4,4,3,3,1,2,1,2,1,2,1,1,1,1,1,1,2,2,2,2,2,1,1,1,2,8,1,3,28,   1.000,    .055,    .608,    .902,9999.000,    .069,3,    1002,1,  24.439,   -.713,   -.584,  -.1756,   .2108,  -.6806,   .9414,  38.8086,27697,P2006-04DEC07
27600,00052,DEU,276,1,  408,  341,1,   85.00,     .00,    5.00,   10.00,2,2,2,2,1,1,1,1,1,1,2,2,2,2,    7.00,  996.00, 4,3,3,2,  24,  17,9998,  15,  24,  17,2,1,2,1,2,2,2,1,2,2,2,2,1,2,2,1,2,2,1,2,2,2,1,2,2,1,1,2,2,2,1,2,2,1,2,2,2,2,1,2,2,1,1,2,2,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,   55,   50,   55,3,3,1,3,9,3,4,2,2,2,2,4,3,1,2,1,2,2,2,2,1,1,3,2,3,3,4,3,2,1,1,1,2,1,2,1,1,1,2,1,1,1,2,3,3,2,3,2,2,2,3,2,2,28,   1.000,    .067,    .455,9999.000,   1.000,    .073,3,     749,2,  23.046,   -.713,    .157,  -.1756,   .7597,  -.8292,  1.1634,  35.3147,27697,P2006-04DEC07
27600,00053,DEU,276,1,  130,  108,1,  100.00,     .00,     .00,     .00,2,2,2,2,2,1,1,1,1,1,2,2,2,2,    4.00,  996.00, 2,3,1,9,   1,  26,   1,  26,   1,  25,1,2,2,1,2,2,2,1,2,2,2,2,1,2,2,1,2,2,1,2,2,2,1,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,1,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,   38,   34,   36,1,1,1,1,9,1,1,2,1,1,1,2,2,1,1,2,2,2,1,1,1,1,1,3,4,3,3,3,3,2,1,2,2,1,2,1,1,1,1,1,1,2,1,3,3,3,3,3,3,3,3,2,3,18,    .947,    .143,    .454,   1.000,    .964,    .160,3,     238,2,  17.000,   -.941,   -.677,   .4200,  -.3330,   .6851, -1.0568,  55.8769,27697,P2006-04DEC07
27600,00054,DEU,276,1,  158,  151,1,  100.00,     .00,     .00,     .00,2,2,2,2,2,2,1,1,1,1,2,2,2,2,    1.00, 9999.00, 4,3,3,3,  14,   7,  14,9998,  14,   7,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,1,2,1,2,2,1,1,2,2,1,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,   37,   30,   36,2,1,1,1,1,1,2,2,9,9,9,2,2,1,2,2,2,2,9,1,2,1,1,2,1,1,4,2,2,1,2,1,2,1,2,1,1,1,1,1,1,1,1,3,3,3,3,2,2,2,5,1,1,28,    .973,    .097,    .489,    .800,   1.000,    .120,3,     309,4,  17.657,   -.865,  -1.233,  1.3899,   .2108,   .0236,  -.2490,  46.8195,27697,P2006-04DEC07
